10.0|#|As a travel camera this one seemed to be the most complete. Slightly more expensive than it's competitors but worth the extra money. I love the build quality and  how easy it is to use. Takes nice clear images on zoom. Easy to transfer images to pc. Lot's of other settings to play around with for more experienced photographers.|#|No bad points. You need make sure the wrist loop is on when handling it, especially when taking it out of a case to take a photo as it would be easy to fumble and drop. Manual view finder can be a bit fiddly and small but is a feature that is not available on other cameras in this category.
9.0|#|Works really well in low light conditions|#|Easy to get your finger over the flash
9.0|#|Nice sturdy case and always good to have a spare battery.|#|Shoulder strap that comes with case doesn't appear to have any attachment points on the case. Battery doesn't have a travel case so I've put it in a small sealable bag to stop keys or the like touching the terminals whilst in pocket/ bag. Older TZ camera battery came with a protective plastic travel case.
9.0|#|Relatively small and light weight for all the features. Fits in a pocket easily. Viewfinder great help in certain conditions. Tripod mount handy - mini tripod useful at x30 to aid stability.|#|Price dearest I've paid for a compact but plenty of features. Battery life seems low but probably no worse than other modern camera's.
10.0|#|Very sophisticated compact camera with a very good lens and sensor.  Packed with facilities and options.  Both a proficient stills and movie camera.|#|score.
10.0|#|Great zoom and clear images, nice mix of features at the price|#|None
5.0|#||#|On l y able to charge battery in the camera.  My last camera (lumix) older different model I could charge a second battery when still using camera.
9.0|#|The zoom and anti-shake technology are also very good.|#|Bit fiddly to hold, and a lot to remember. Not a camera for the technologically timid..
8.0|#|Viewfinder a great help - but could be improved|#|Manual very large, rather unfriendly and not even indexed!
7.0|#|Good 30x zoom range, good screen resolution and useful eye-level viewfinder.|#|It`s  complicated to use, menus are not as obvious as previous Lumix cameras. The user manual is 329 pages (just the English language version). I guess I will get the hang of it eventually!
8.0|#||#|Flash is hit 'n' miss when in Ai mode.  I was hoping that Ai mode was going to be a simple 'press and shoot' mode, but at a Christmas party it failed to flash 50% of the time and we ended up with lots of blurred images. I am sure there are ways around this, but its not 'smart auto mode' in my book if I have to disappear into menus or manual setup modes to cure issues like that.
9.0|#||#|As it is I now have to wait for next iPhoto/Mavericks upgrade.
10.0|#|This is a superb compact camera. The focal length is amazing and the picture quality is very good. Would recommend this camera.|#|
10.0|#|A great camera at a good price. Having upgraded from the TZ7 this is a cracking camera and the ability to transfer over Wi-Fi or nfc is excellent. Also having the viewfinder is great as it saves me from having to put my glasses on every time I want to take a picture.|#|No
9.0|#|easy to use|#|gps makes it slow
10.0|#||#|Nothing really
9.0|#|For the size and what it can do it's a good combination of price and capability.|#|The control ring isn't as good as I'd hoped, I tend to use the thumb dial.  The iAuto is more complicated and so sometimes will try a scene type which is not the most optimal.
10.0|#|I have always bought the TZ range as I know that it takes great quality pictures|#|
10.0|#|Easy to use, excellent camera|#|None found so far
9.0|#|It takes great photos.|#|I miss the touch screen feature that was on a previous version of this camera.
9.0|#|Great zoom, and use of the bezel ring for zoom control.|#|GPS takes a long time to lock on.
10.0|#|The zoom and image stabilisation is superb. Exactly what i wanted|#|A lot of hidden techniques are available if you get to grips with the CD manual provided
9.0|#|I like using the lens ring to change which ever priority the camera is in whether aperture, speed or zoom.|#|Android app doesn't work well and I have not been able to connect to my home network.
10.0|#|amazing image stabilizer, unbelievable  zoom range, very good build quality, feels very comfortable in the hand and heavy enough to hold steady yet light in the pocket.|#|control dials a little bit difficult to read if close up eye sight not too good.
10.0|#|Veiwfinder|#|None as yet only had camera for 2 weeks.
9.0|#|Control ring. Viewfinder. Full manual modes. Zoom range.|#|No touchscreen
9.0|#|viewfinder|#|
10.0|#|Easy to use , compact , clear photos , good zoom , fun features which can create intersecting photos .|#|
10.0|#|What a stunning camera . It has features that even my DSLR doesn't have and my son with a Canon D5 is really jealous of some of those features  . This is certainly  the best camera I have ever had and i look forward to using it during the summer months,|#|Nothing
8.0|#||#|The actual colour enclosed was Gun metal?
2.0|#|X|#|X
9.0|#|Easy to use; clear image using either screen or viewfinder|#|Not had camera long, so none yet!
9.0|#|Superb quality Leica lens. Camera is small enough to fit into hand yet has 30x zoom, 18mp and a viewfinder (the main reason I upgraded from my TZ8, as I couldn't see the screen well in bright sunlight).|#|Would like a separate battery charger to be included, similar to the one that came with my old TZ8.
9.0|#|Once programmed, the ring focus is good, and switches easily to a stepped zoom. The viewfinder is good in sunny conditions. The price is good, and I think this camera is better overall than the TZ70 for my purposes|#|The on off button is easily pressed by mistake, but this will improve with familiarity
9.0|#|I'm not an advanced photographer but I found this very easy to use straight out of the box, and the zoom is amazing - have been able to get some great shots. I hope to learn how to use some of the more custom features as I go along.|#|So many features that you can accidentally end up in the wrong mode- so learn how to turn it back to automatic mode!
9.0|#|The intelligent auto setting makes for perfect images|#|The feel it's left handed
9.0|#|Excellent wide ranging features including full manual mode option|#|Slightly bulkier than previous models
9.0|#|Great features and very well constructed.|#|Case was not supplied with camera unlike other LUMIX models.
9.0|#|Excellent value|#|
8.0|#|Good for night scenes.view finder.t|#|No
10.0|#|Wifi|#|
10.0|#|Flexibility and easy to use for video and panorama etc.|#|No
10.0|#|fits into your pocket. Love it.|#|No :)
9.0|#|Lightweight , easy to use and excellent quality pictures. Terrific zoom!|#|Wide angle facility not as good as expected
9.0|#|Great lens and range.|#|Hard to do video playback.
10.0|#|View finder manual focus superb zooming|#|Focusing speed. No touch screen
10.0|#|it looks good and protects the camera well|#|
10.0|#|Live View Finder very good in bright countries where the display is hard to view.  30x Zoom is amazing.|#|Nothing found yet
9.0|#|Compact, easy to use, lightweight|#|NO
10.0|#||#|Wi-Fi connection complicated.
10.0|#|Very nice quality of the screen|#|Nothing much...
10.0|#|Excellant camera of which provides you with the ease to produce high quality photographs.|#|
10.0|#|Easy to use, fits in your pocket, s always ready.|#|Nothing
9.0|#|. Viewfinder|#|
10.0|#|The automatic mode meant I could use the camera straightaway whilst I got to grips with the features. It really is the best of both worlds as you have the option to use the camera manually in the way you think best if you so desire.|#|Nothing
10.0|#|Features are excellent and comprehensive.|#|not found anything yet
10.0|#|I found this camera very easy to use.  I am very pleased with the quality of the photographs and I have taken some real close ups of birds on a bird feeder in my garden.  The photos are really good quality even with the lens on full zoom.  There are so many great features on it and I wouldn't hesitate to recommend it.  I am an amateur photographer and I think it is just brilliant.|#|
10.0|#|I've updated from the FZ38 and this is much faster to focus, the zoom is amazing and very clear even without a tripod. All the different picture modes are easy to use and it's really easy to play about with. So far so good|#|None so far.
9.0|#|A lighter weight camera that in many ways similar in handling to a DLSR, but with the convenience of keeping a camera by your side at all times.  The zoom at 40X is a bonus, with a full range of speeds and apertures to suit most situations.|#|A spare battery is a must on the longer journey, just in case.
10.0|#|Efficient viewfinder|#|
9.0|#|Leica lens quality, X60 optical zoom, RAW mode, choice of manual modes, hot shoe for external flash|#|understandably bit on bulky side presumably due to huge optical zoom, however quite light to carry around
10.0|#|Ease of use and quality excellent and filled with exciting photo-shop features .|#|The accompanying disc should also come with full download ability for video download not trial period
9.0|#|Good zoom.  Hot shoe. Video recording.  Controls easy to use.|#|Relatively heavy.  Rear screen does not pivot.
10.0|#|I am a camera illiterate user and have found this camera easy to use, great results with the zoom.|#|Only had couple weeks and none so far
10.0|#|Very good taking wild life love the panorama Bill Oddie's video was very good and true|#|nothing so far
8.0|#|Exposure compensation|#|Fiddly rear dial
8.0|#|The magnificent telephoto|#|Buying it from Currys!! Such awful customer service. No staff. Waiting for staff to appear forever.
9.0|#|Very well featured with an outstanding zoom. Quick auto focus and remains sharp while using auto tracking. The video from the limited use it's add also seems good.|#|only decent in low light
10.0|#|All good no bad points.|#|
8.0|#|point and shoot very good and easy|#|Haven't found any yet
9.0|#|Light weight, takes great pictures, option to use viewfinder or display, very good zoom|#|
9.0|#|video.not tried the 3D yet but looking forward to it great camera|#|can't find all the accessories listed in the manual, on panasonics website.
7.0|#|Easy to Use|#|Picture Quality particularly on Zoom Shots not always great
10.0|#|very good zoom|#|Bag didn't,come with the purchase
10.0|#|Really easy to use for a novice.|#|Need to get a screen cover to prevent scratching.
9.0|#|Easy to use, takes good pics out of the box. Wide angle lens is great for interior shots and the zoom is excellent.|#|Would have been nice to have the zoom on the barrel instead, it can be awkward to change zoom and shoot quickly. That's probably me though.
10.0|#|I chose it because of the great zoom capabilities and wide angle view.|#|
10.0|#|Lovely photos easy to hold light weight good retouch section|#|Only one bad point there wasn't a booklet on how to use the entire camera on told you what each buttons were
8.0|#|Considering the large lens it is remarkable light for a bridge camera|#|
8.0|#|brilliant zoom feature|#|none
8.0|#|Not had the camera long but so far, so good. Build quality seems good and in camera features also seem good :)|#|
9.0|#|love the zoom|#|haven't noticed any yet but only used on one holiday so far
9.0|#|Fantastic zoom and quick start up making sure you always get to capture the shot you want|#|No bad points.
8.0|#|Many scene options|#|at the lower emd
9.0|#|Although packed with technology for the keen photographer still simple enough for point and shoot snappers like me.|#|
8.0|#|Light, easy to use and excellent results on auto... The only thing I have found awkward is the selector dial for manually adjusting exposure.|#|See above - the thumb dial for selecting exposure variations is too sensitive and fiddly.
9.0|#|Easy to use and loads of functions|#|None
10.0|#|The zoom is amazing|#|Haven't found any!
10.0|#|Great Features and Picture quality. Easy to use, great zoom and good for photographing wildlife.|#|When connected to PC you can't manage the memory card, deleting for example.
9.0|#|The 60 times zoom, equivalent to 20mm to 1200mm on a 35mm camera allows you to zoom from a wide angle to photographing a bird in a tree for example and the stabiliser takes out nearly all the shake even on maximum zoom.|#|There are no significant bad points.
10.0|#|This camera is amazing.  The zoom is really good. I would recommend this camera to anyone|#|none
9.0|#|Whilst sophisticated it is simple to use|#|No
8.0|#|Great zoom|#|The guidance manual runs to 250+ pages but the instructions are on a disc and this is useless when one is out in the field.  I asked for a bound  copy but was told I couldn't have one.  As a rookie, I struggle to use the various features without making reference to the manual.  I would be happy to pay for the paper version but was denied the opportunity.
10.0|#|Good Battery life|#|None so far
8.0|#|I like the macro zoom,|#|The viewfinder is difficult to use with high zoom. It could do with a remote control facility, and a tilt screen.
8.0|#|Distance|#|No
8.0|#|Fantastic zoom range and reasonably intuitive controls. Compact, light and easy to handle.|#|Viewfinder could have better resolution but apart from that, nothing of any consequence.
8.0|#|I bought the camera for its huge zoom capability and am delighted with it. The digital zoom does get a little fuzzy, but that is to be expected when you are up to ×120!|#|The overall build quality is no more than adequate.  My previous Sony bridge camera felt far more robust.
8.0|#|Can only report after a photography course end of May|#|
9.0|#|couldn't believe the result|#|outs
8.0|#|Very versatile and functional camera - good light-garthering.|#|Full zoom is a challenge to quality.
9.0|#|Ideal point and shoot camera with that astonishing zooooooom.|#|
10.0|#|All of it|#|None that I've found yet
9.0|#|Its simply another good product from Panasonic, simple to use and plenty of features to keep a budding amature photographer happy.|#|Cant think of any yet with the camera. If you can buy this from somewhere else.
9.0|#|It is lightweight and produces good quality pictures. Really like the fact that it saves RAW files and has a limited ability to bracket a sequence of pictures.|#|It does not save RAW files when using the fully automatic setting. Making choices is not as intuitive as I would like but I am getting used to it.
9.0|#|Zoom lens|#|On/off switch would be better as a button
10.0|#|Great zoom|#|Nothing
8.0|#|Fantastic zoom range|#|Can be tricky to get focus, a little more complicated than a compact.
9.0|#|HIGH QUALITY - PICTURE AND VIDEO|#|
10.0|#|The best camera I ever bought and its small enough to carry all the time so its always on hand.|#|Its got so many features that I have to go back to the computer all the time to brush up on how to use them
9.0|#|A camera packed with features which produces excellent images and fairly easy to use.|#|Lack of an instruction manaual which has to be downloaded - over 200 pages! A proper view finder would be useful as the screen is poor in bright sunlight.
8.0|#|It is easy to use and responsive. The burst mode is handy for capturing images of my children, who move about very quickly, although many of the pictures end up being blurry because the camera does not have adequate time to focus.|#|None so far, but I've only had a the camera for a few weeks.
7.0|#|Intelligent auto mode setting is all I need for taking some good pictures in ordinary situations.|#|The inches LCD screen protector which I also bought is not 3 inches in diagonal and it does not cover all the viewing area of the camera screen.
9.0|#|This is a superb camera, not had it long,but really pleased with it.I have been used to a DSLR and all its lenses,now have it all in one camera.|#|Not come across any so far.
9.0|#||#|EVF image is a little delayed compared with the LCD
10.0|#||#|and should be offset to enable change of battery/card whuilst on a tripod
10.0|#||#|.
8.0|#|Very good quality picture and video for a superzoom. Constant f2.8 lense through the entire 25-600mm, fast autofocus, fast starting,  Picture quality absolutely usable at 600mm. RAW files|#|Build quality could be better for the money you spend. Picture noise visible at higher iso setting
9.0|#|Every feature you would expect on a DSLR, but with the compactness of a bridge camera.  The 24-600mm (equivalent) Leica lens is fantastic, especially as you get f2.8 at every focal length.  The screen is brilliant and the electronic viewfinder also very good. The camera handles well, and the menus are easy to navigate. It has every type of shooting mode anyone could want, from scene modes to full manual control.  All in all an excellent camera.|#|It's heavier and bulkier than most bridge cameras due the f2.8 lens, and it's also more expensive than its rivals. The thumbwheel for adjusting the manual settings takes a little getting used to. However, none of these points should put the serious photographer off of buying.
9.0|#|F2.8 lens throughout zoom range. Excellent quality images for compact with small sensor. Zoom range. In camera editing features.|#|I'm used to the build of a mid range Nikon SLR so poor comparison but at this price, compromises have to be made. Not really a bad point, just an unfair comparison, really.
9.0|#|I used a SLR when birding but with a big lens hanging off it it got very heavy after a few hours. Also changing lenses in the field was not that easy. 2.8 apature through the range is amazing!|#|Not used it enough to comment.
9.0|#|great in low light situations and the f2.8 is great, good speed burt mode also, overall this will replace my slr for holidays etc as its more compact and convenient and the image quality is still good and no need for an external flash|#|none as of yet although the lumix batteries seem to be expensive as i like to carry a spare
8.0|#|Only been using it a few days, just in auto mode, but the picture quality is brilliant.|#|Would be MUCH better if more functionality was included in the printed manual rather than the pdf version on CD
8.0|#|Great lens, excellent zoom and great image quality. Most of the features of a DSLR without hassle of lugging around different lenses.|#|No eye sensor on EVF
8.0|#|Ease of use and fast lens allied to rapid start and focus.  Superb camera.|#|Image quality is not quite as good as I had expected - even after having two previous similar Lumix cameras - but it does take a satisfactory picture of things I've not been able to photograph before.
10.0|#|This camera oozes quality! It is really well made and intuitively learn how to use it and get the best from it. It is lighter in weight than a comparable DSLR with equivalent zoom lenses attached.The results are first rate in all light settings. It is a Best Buy Camera!|#|None to date
8.0|#|Lightweight. Very good substitution for your DSLR when you don't want to carry the weight around. The FZ200 is very versatile and has virtually no shutter lag. this enables you to do 'birds in flight' shots, as I have done.|#|Viewfinder a little small for my varifoculs but I manage pretty well despite this.
9.0|#||#|Images not always of the quality you hope for
9.0|#|pin sharp photographs.|#|I'm not as technically accomplised as my camera.
10.0|#|Pefect photos and long batery life.|#|
10.0|#|I had a previous version and was going for a cannon slr but after testing the fz200 I fell in love so easy and fast plus the zoom|#|
9.0|#|tons of settings - but so far auto mode has handled everything fine|#|no printed manual
9.0|#|The more you practice and understand the workings, the more enjoyment candy be experienced|#|PDF, not printed manual ( although it is not unique to Panasonic)
9.0|#|Handy sized camera with very capable performance and reasonably priced.|#|220 page manual that is none too clear. Camer good, manual poor.
9.0|#|Image quality is excellent and the contrast of colours it pulls through in the pictures is fantastic.|#|I would like to find a perfect fit camera bag for this model.
9.0|#|Remarkably lightweight|#|None that spring to mind
10.0|#|Easy to use, with many features that you only find in the best cameras. Fantastic zoom range, and with the 1.7 telephoto added it bocomes even better.  The f2.8 aperture over the entire range is more than you would expect at this price.  All in all fantastic.|#|None that I have found
10.0|#|So easy to use good operating instructions|#|Citrus deal included a case which is no where big enough for camera ,filters etc
9.0|#|At its simplest it remains a simple point and press camera delivering high quality images. But it lives up to its promise of giving you the scope to be more adventurous and creative with your work. It may not meet the needs of the ultra serious DSLR user but then they wouldn't be looking at this camera. I am looking forward to continue my learning curve and discover just how much more i can get from the FZ200. I am really pleased with my buy.|#|I feel it remains a tad on the expensive side.
9.0|#|Zoom lens and wide aperture at all settings|#|Nothing
9.0|#|light... good zoom  ... good quality image...lots of mode options|#|not sure manual zoom manipulation wuld be better... is ther chance of zoom ailing to function with high use... have had this with another make???
9.0|#|Very good camera using the automatic settings. Took it on holiday the day after receipt with some excellent results. Still trying to get to grips with all the functionality - but will persevere with trying to learn all the many options|#|The lack of a paper handbook is frustrating. Whilst there is a digital one on CD - this is far from handy!! There are some excellent tutorials on You Tube - shame thse don't come on the CD with the camera
10.0|#|A truly fantastic camera that does everything that you need it to!|#|None that I can find.
9.0|#|Impressive looking and well made.|#|
8.0|#|Can shoot in RAW|#|
8.0|#|2.8 constant aperture.handling|#|none yet
10.0|#||#|Online guide a pain - with so many features you need a booklet
9.0|#|Light weight ,easy to carry around anywhere|#|Not really found anything what I don't like yet
9.0|#|Light, Macro, long zoom, fantastic quality, portable, well built|#|Could do with faster USB computer connection
9.0|#|Very good camera for experienced photographer. A lot of interesting  function, rafale mode very convincing.|#|None
8.0|#|Fast, reliable, zoom, images quality, stability, good in low light|#|many changes versus FZ100 need adaptations, bad positioning in-out, flash with zoom making shadows.
8.0|#|Global Ergonomy / 2,8 constant aperture|#|Electric zoom / original fittng = bad colors temperetures
8.0|#|lens|#|buid quality for its money
8.0|#|Aperture|#|only 1600 iso
7.0|#|Solid build, quality all round.|#|Camera noise on video recordings.
10.0|#|Good compact camera with all the functions of an SLR, saves the need to carry around 2 or more separate zoom lenses.|#|Just a case of getting used to all the features.
8.0|#|gREAT VIDE CAPABILITY|#|THE BOX SAYS ITS A NTSC VERSION   PERHAPS IT SHOULD HAVE BEN PAL TO DELIVER IN NZ?
9.0|#|intelligent mode|#|no warranty card!!!
5.0|#|no idea camera has not bee delivered after un month|#|
2.0|#|quite a good zoom but nothing special next to the competitors.generally quite good images but again,nothing special even when using manual features.video quality is actually really good.shame about photo quality.was expecting more from a f2.8 lens.|#|terrible build quality.feel like it will fall apart.lens mists up for no reason in the most random places rendering the camera unusable until the lense is properly cleaned but this can be partially solved with a good quality lens wipe(zeiss make a good ones).controls take a while to get used to like anything does but even when the menus and controls are pretty awkward and the interface isn't very intuitive.grainy images in most auto modes across a whole spectrum of situations and even when shooting manually.no usb socket or way of transfering photos without physically removing the memory card(not ideal for a lot of situations).generally poor quality.the lens is pretty good but the build quality of the body and parts let it down.
1.0|#|Looks ok|#|Felt cheap in your hand and the Electronic Viewfinder was shockingly bad sent it straight back for a refund the quality of the zoomed pics is awful aswell all pixelated if you are gonna buy a good camera get a DSLR off ebay for the same money Nikon or Cannon
5.0|#|no idea camera has not bee delivered|#|
8.0|#|Good value for money|#|Some limitations when compared with a prosumer DSLR (but far cheaper)
9.0|#|good zoom|#|
9.0|#|1).Having everything in one lightweight package, rather than carrying around lots of camera equipment. 2) Ease/smooth zoom operation. 3) Quality of images from both ends of the zoom spectrum.|#|1). Lack of information given with camera, eg. How to formate memory cards to camera. 2) How can you set the camera to shoot continuously in sports mode. 3) On off switch, sleep mode, how to reactivate camera when instantly needed.
10.0|#|Easy to use even when on manual|#|None found
9.0|#||#|getting used to a panasonic menu - used to the canon menu.
9.0|#|Easy to you from the start and until you are familiar with all the features|#|The operation of the LCD monitor is fiddly but is clear in full sun
10.0|#|Havent used enough yet !!|#|Havent used enough yet !!
8.0|#|Excellent picture quality|#|Still having difficulty playing back video.
9.0|#|Takes incredibly sharp and detailed pictures once you know how to best use the manual settings|#|Auto settings do not produce as good a picture as other brands - they are sharp, but dull.  Once you get your head around the manual and semi-auto setting (such as shooting in Aperture priority mode, exposure compensation, etc.) then the pics are incredible.
10.0|#|full manual control|#|button to toggle between screen and EVF - no sensor
8.0|#|spectral and spatial resolution is good|#|wifi connectivity is not straightforward!
9.0|#|Very convenient size, fits beautifully in hand and pocket.  Feels well built.  Having an eye level viewfinder is a real clincher.  Good sharp pictures.|#|Very slightly washed out images straight out of the camera, easily corrected on PC but stopping down by 1/3 or 2/3 doesn't quite do it in the camera.
10.0|#|cheap good quality compact.|#|
9.0|#|Feels like a premium camera, images are impressive for a compact camera.|#|No touch screen.
9.0|#|w jpgs.|#|Relatively low zoom range (x 7), other cameras can be found with larger sensors.
9.0|#|The indicator to show the camera is level is useful.|#|The on/off button is right next to the shutter button which is a problem with almost all cameras.
10.0|#|Great value for money. Best ever travel/pocket camera with amazing lens.|#|Wish to have better zoom together with f2.0 lens.
8.0|#|View finder|#|Price
7.0|#|View finder|#|
8.0|#|Sensor size|#|fiddly on/off button can be a nuisance when turning off - because of the need to wait for the time delay to see if it turns off. Slider switches do not have this drawback
8.0|#|Pocketable . Light weight. Viewfinder for occasional use. Plenty of control if required but works well in auto.|#|Viewfinder not as good as I hoped in bright sunlight
10.0|#|well made|#|none
9.0|#|lighweight, and looks good and does everything we need it to|#|although metal body the camera feels very flimsey, gives the impression that it wouldn't take much to brake it by accident, i would also of liked to seen a seperate battery charger packaged with the camera so that you can one battery on charge while using the other
9.0|#|Light, compact and easy to use.|#|Found it difficult taking photos in very bright sunlight, a view finder would have made it easier.
10.0|#|ease of use.good quality pictures. light and easy to carry.nice looking.|#|no case of any kind  supplied .
8.0|#|Current giveaway price.|#|Fiddley Battery Door
10.0|#|A great little camera which goes in my jeans pocket.  Superb build quality.  Had 2 before which I dropped down 2 flights of stone steps (dont ask) and they still worked fine.    The Leica lens is awesome and I would recomend this camera to anyone.  I have produced large format exhibition graphics from some of the shots taken on this.|#|Bit pricey.
9.0|#|LX7 has the fastest lens comparing to other high end compacts currently available on the market, it's great for low light and macro photography. Quick Menu button is a time-saver and gives quick access to the most essential shooting functions. I also like design and aperture ring.|#|Can't fault it.
9.0|#|My slr is feeling redundant...|#|Lens cap gets in the way
9.0|#|image quality|#|no viewer, we knew...
10.0|#|Just perfect... I never had so much pleasure using a compact camera|#|
8.0|#|ND filter with à single press button|#|Unmovable screen
9.0|#|Fantastic lens. Light weight, portability...|#|Not any.
9.0|#|Just the right size with a nice hand grip and well built.|#|Having a lens cap on a camera like this seems a bit old hat.
8.0|#|Just about small enough to carry all the time!|#|Bit noisy at high ISO's but hey, it's a compact!
9.0|#|Cracking picture quality|#|
9.0|#|fast muliple shutter|#|optional external eyeviewer very expensive
9.0|#|I am probably not the best person to ask as I am still learning how to use the camera, My first camera in a long time.  I do love the look of it and at present the intelligent auto is great for newbies like me. I|#|haven't come across any.
9.0|#|High quality zoom with big aperture (1,4). The images are of very good quality. I is possible to take pictures wthout flash in a room in the evening.|#|appear.
9.0|#|Summilux, very good.|#|No soo easy to work.
7.0|#|quality of the components|#|It does not have the spanish language
8.0|#|build quality, lens, slow motion video, rarely need the flash, easy to change depth of field|#|no case, lens cap has to be manually removed, no physical manual (its on a disk)
9.0|#|rather simple and self-contained|#|image definition a bit weak
9.0|#|Quality of the images|#|the size of the images
9.0|#|When the photo shhot buttton is pressed, shot is instantanous.  No waiting for the camera computer to do its calculations.|#|Battery life with video function not long.
8.0|#|Quality and price|#|null
9.0|#|Very nice camera easy too use and nice pictures at the end.|#|The Sony RX100 is Really Great, this one is really good also, but a (small) step under....
10.0|#|light and handy|#|none
9.0|#|very good lense|#|heavy
9.0|#|Very efficient in darkness|#|
9.0|#|image quality, 1,4 aperture, easy panorama, fun filters,nice look|#|i m looking for !!!
7.0|#|Very fast|#|
8.0|#|A very good camera overhaul.|#|None.
9.0|#|My previous slur kit weighed a ton and needed a large bag. The Panasonic G5 with 3 lenses and an external flash etc. fits in a small bag and is very light.|#|None as yet.
9.0|#|Size, functions, shutter speed and flexibility with lenses.|#|Quality of basic lens sold with camera, cost of additional lenses
9.0|#|Light|#|Hard to set up
9.0|#|Being a DSLR user image quality is always my top priority when looking at cameras and the Lumix G5 has top marks in this department. It's also light to carry around and easy to use. Overall a great camera.|#|Some of the buttons on the back are a little small for me as I have large hands but you soon get used to using them. Other than this I haven't found any bad points yet.
7.0|#|Image quality and size|#|Instruction book is useless
8.0|#|This camera is very compact and light weight and with the lenses available it offers a very good alternative to the DSLR.|#|One dial is very small and a bit tricky to use
9.0|#|good camera good price|#|does too much to take in!
9.0|#|The autofocus is fast and accurate with most subjects. Noise levels are low even at iso1600 allowing good results even at low light levels. The controls are all in sensible places though I'm having to re-learn as they are different from my old G1.|#|A little bit over priced compared to the completion but if you already have micro four thirds lenses it's a good upgrade
9.0|#|Great camera for features, intuitive use, compactness, being able to customise controls to own way of working and really nice pictures.  Lovely bright viewfinder (EVF) and the flip out screen is very sharp and clear.  I had the Lumix G1 previously, which was super and the improvements to the G5 are substantial and really worth it. I'm glad I upgraded.|#|The good points massively outweigh the bad ones though.
9.0|#|Smaller and lighter than my previous film SLR's, ideal for travel photography.  I am still exploring the various features but most seem fairly intuitive.|#|None so far
10.0|#|It's an all round solid and reliable camera.|#|
9.0|#|Full of features - more than I expected and probably many more than I will ever use. From my limited experience to date, the image quality appears excellent.|#|Lack of a paper manual really is a drawback and makes it very difficult to obtain full benefit from the features. When one is out in the field and needs to check how to use an appropriate feature, having a manual on one's computer is of no help!
10.0|#|Great Fireworks and Sunset settings.|#|the complete HBook on your home ink jet if you want a very necessary hard copy to take about with you.
8.0|#|Number of features, GPS, HD Video|#|Plastic LCD cover, easily scratched as opposed to my previous TZ5 which never got scratched in 3 years - within days I have a massive scratch on the TZ20.
9.0|#|Excellent zoom facility. Good video/audio quality.Ability to switch on/off GPS function. Excellent burst mode.|#|Unable to store images in the RAW format. Poor battery life.
