9.0|#|Bought the D3200 as my first dslr from other reviews I had read. I'm not disappointed. Image quality is really good, camera is not to big or heavy to carry around. I shoot everything in M mode so haven't tried all the other features. But would definitely recommend this to others who are new to dslr cameras.|#|I'm sure more experienced photographers would find bad points but none from me.
9.0|#|Easy for a novice like myself to use.  Straight forward controls and instant pictures.|#|I need to buy a bigger zoom to get better long distance shots.  Not a fault of the camera but my eagerness to get shooting!
9.0|#|Great for beginners, easy to use|#|A bit expensive
9.0|#|Easy to use and understand, if you have used a DSLR before|#|Should have a memory card included.  You would not buy a car without an engine would you!?
10.0|#|Fantastic package, great quality pictures,a lot of camera for the money. Invest in the extra lens's well worth it. This is described as an entry level slr but with the quality of the camera, the pictures and its usability you might never need to upgrade|#|You might find the dummys guide ti the nikon d3200 useful if you've never had this type of camera before. There are lots if settings to get ti grips with but patience will pay off
10.0|#|Photo of Cape Fur seal Hout Bay Cape Town first visit first time with the D3200|#|
9.0|#|Excellent entry level dslr with wide angle and telephoto lenses that just about cover every situation an amateur photographer will face|#|Lenses aren't VR. Not really an issue provided you have a tripod.
9.0|#|It won't be long till you are on Manual though.|#|Haven't found a real flaw yet though.
10.0|#|Great value great quality|#|None
10.0|#|To many to list here.|#|None really, except I could I done with 2 lenses included instead of just the one.
8.0|#|Image quality is good and you have access to plenty of settings to make your perfect shot. I have used this camera to take pictures of my family mainly action shots and it copes with these very well. Battery life is also very good.|#|Doesn't have two wheels to adjust shot settings- some other Nikons have this for ease of use so it's a little fiddly to adjust settings while you are shooting an image. You would probably get used to this after a while though so not really something to stop you from buying.
9.0|#|Very good as first SLR camera. Still need to spend time reading and trying out different program's. but my photos so far have been amazing.|#|Really do need a second battery pack with it as battery runs out a bit quick.
9.0|#|The breathtaking quality of the images is the real trump card. And the huge MP count means you can zoom and crop without losing quality. Build quality is rock solid. The range of shooting options is impressive; the Guide mode is a great idea. The battery lasts basically for ever.|#|The user guide could be a bit more in-depth.
9.0|#|very useful, great picture quality, fast response.|#|
8.0|#|good preset modes for differing scenarios|#|will take some time to work out all the modes and effects
8.0|#|It is very easy to use|#|The battery life
9.0|#|The camera is great...|#|... BUT there is supposed to be £45 cash back on its way from Nikon, and nearly a month later NO SIGN OF IT. The actual process of applying for the cash back was a bit of a pain too. Hence the '6' for Value for Money.
10.0|#|To be honest I'm a complete novice and this is my first DSLR camera so I have nothing to really compare it with. I will say it's light and relatively easy to use with a ton of features. I especially like the guide mode which offers suggestions when your about to take a shot. In all I'd say if you've new to photography like myself, then this camera will get you off to a great start.|#|None
10.0|#|As a complete novice using this type of camera it has been fantastic I have taken over 400 shots with it mainly using the S mode for taking moving pictures of my doves in flight. I've managed to get some brilliant photo's for my website|#|Haven't come across any yet - would recommend and have to any one wanting to take the photo's to another level at this stage - novice.
10.0|#|Light and not over bulky|#|Have not yet found any yet
10.0|#|Easy to use. 25 MP picture quality.|#|Can't think of any
10.0|#|Being a complete novice when it comes to photography i have found this camera so easy to use and the guide feature is invaluable to me, picture quality compared to my old point and shoot is superb and enlarging and printing has still produced some exceptional photos (no pixilating !!)|#|bit plastic but no major just personnel preference
9.0|#|Light body and fully functional still and movie camera.|#|Movie mode only possible in Live View and focusing on moving object might in movie mode be an issue but it is early days and I need to experiment with focus modes.
10.0|#|Very light and easy to use, and a good type of memory (SD MEMORY) no pins to bend like some of the older type digital cameras.|#|Cant select how many megapixels you want to use. Though you can select high medium and low.
10.0|#|nice size|#|
10.0|#|I love everything about the camera|#|The battery life doesnt last as long as i expected
10.0|#|Easy to use, lightweight, good features and shooting modes, rechargeable battery pack|#|Suggest new photographers read up on how to change the shutter speed, aperture and exposure as I couldn't work it out until someone showed me but once you know how it is easy!
9.0|#|Fab clear pictures, still use the auto setting at the moment, apart from the portrait close up which were superb.|#|Close ups with the basic lens weren't as powerful as I'd hoped. savign up for the next one up.
9.0|#|Very latest technology|#|Could have more comprehensive instructions
9.0|#|Easy to set up and use right out of the box|#|Thumb wheel quite small and awkward to operate.
10.0|#|Easy to use and the pre set guide is great to learn the basics|#|none really
10.0|#|Lightweight, excellent build quality, fantastic value for money.|#|None!
10.0|#|Great item, great price|#|None.
10.0|#|Lightweight versatile - good for first timers as well as more advanced photographers|#|Haven't found any yet!
9.0|#|Full of features for a reasonable price|#|none so far
10.0|#|Easy to use|#|Battery cover looks flimsy
9.0|#|easy to use just what i wanted im a L|#|none so far
9.0|#|Easy to use, excellent image quality, good build quality, would definitely recommend as a beginners/first DSLR.|#|
10.0|#|I have only had the camera for a short time but have found it easy to use and straight forward to operate. The photographs I have taken so far are excellent but have not printed any as yet but do not foresee any problems.|#|None so far
10.0|#|Ease of use is brilliant and with the added bonus of View NX2, you can't go wrong.|#|None.
9.0|#|Very light, quick response to changes of settings. Excellent quality.  First class battery life and will take lots of photographs with an 8Gig memory card.|#|Lense is a little limited. Strap is a bit fiddly to fit.
10.0|#|Excellent quality pictures and very easy to use camera|#|
10.0|#|Absolutely love this camera.|#|
10.0|#|This was my first DSLR and it was super easy to set up and start using. I don't think I've really used it to its full potential, yet, so I'm looking forward to the opportunity to do that.|#|
10.0|#|Takes amazing photos. I went out for the day taking photographs in London and you can easily see the difference compared to using a standard camera or camera phone. It also takes fantastic night photos as long as you keep the camera still. Video quality is HD and it picks up sound great. It also has a mic jack so you could make the sound quality even better for videos if you wanted to. A great DSLR beginner/intermediate camera with a guide built in. Lens that comes with the camera is a high quality 18-55mm VR2 lens which is between £120-£200 alone depending on where you buy it. Also get £20 Nikon cashback.|#|I do like written guides or manual so having one would have been nice but there is a built-in guide. Nikon cashback was slightly annoying as you had to fill in an online application form and photocopy numerous documents and have them in a particular file type or you wouldn't get cashback. I did get cashback but just found the process a bit lengthy.
10.0|#|The built in raw editing and the other effects are a quick and convenient way of editing pics on the go.|#|Other than that, i dont have any other problems with the camera.
9.0|#||#|Could press the record button instead of info button or vice versa but I've never had a problem!
9.0|#|easy to use,and built in guide very good|#|buy a body only.dont buy kit lenses
10.0|#|Great little camera with massive pixels for the size and money|#|Would of been nice with a twin lens set
8.0|#|Great point-and-shoot capability but will behave as a manual SLR if required.|#|The battery charger falls apart during un-plugging.
8.0|#|good value for money for amateur|#|instruction could be reader friendly a bit complicated for novice
10.0|#|Ability to have full control or easily switch to a partial or full guided mode. Which was handy till I felt comfortable with settings.|#|Nothing of which have become apparent.
10.0|#|The guide mode is awesome for newbies|#|I haven't come across and bad points yet I'm loving it
9.0|#|This product is very good for this price the image quality is very good . i like this product very much .|#|
8.0|#|Good image quality|#|No fine focus adjacement
10.0|#|Please see Ken Rockwell's extensive research|#|
10.0|#|love the ease of use and image quality for the price|#|expensive spare batteries
10.0|#|Well pleased with quality|#|No bracketing and a port for connecting to camera control pro
9.0|#|Wonderful camera for money. Loads of shooting modes making it easy to use for beginner but also enough to keep the professional happy|#|None. You get what you would expect from a nikon and for the price range
9.0|#|Easy to use, image quality very good, a lovely looking camera which I am still getting to know!!|#|None yet!
10.0|#|Perfect for starting out with.. Has all features that I need starting off with ability to upgrade and add new lenses.|#|Honestly its perfect! I'm really happy with it. Best camera in the price range.
9.0|#|good price, - deal with cash back|#|on-off switch slightly awkward application
9.0|#|Very good camera, straight forward point and shoot up and running in minutes, looking forward to developing my skills to take full advantage. I did a great deal of comparisons with other DSLR's in the end the total package and the incredible 24MP swung it for me.|#|No negatives but I would recommend buying a second battery, you can easily shoot 2-300 shots in sports mode.
8.0|#|Excellent for beginners in photography and the step by step instruction are easy to follow.|#|For those that aren't clued up with any of the photography terminology I would suggest purchasing the Guide book about the camera.
10.0|#|image quality, can just point and click or customise to suti your needs|#|None as yet - I am a newbie, so its all a learning curve - but I live the camera!
8.0|#||#|USB transfer cable is slightly on the short side (OK if transferring to a laptop).
9.0|#|24MP, manual modes (A,S and M), 3fps, hi-def movie recording, provided with Nikon own editing software for RAW images, loads of preset modes, GUIDE mode for beginners|#|have not found any
10.0|#|very intuitive camera, good for people who are moving from a normal compact digital camera to a DSLR, i really would recommend it!|#|
9.0|#|The image quality and the features are fantastic. The options take a while to get the hang of, but the manual is very well written making everything easy to understand.|#|
10.0|#|A great first DLSR camera, very impressed with it.|#|
8.0|#|It has the Nikon name behind it and they are a fantastic company to deal with.|#|Should be supplied with protective covers for both camera and lens. The view finder and lens cap are small items that could easily be lost.
10.0|#|and affordable price|#|did not find bad in anythng
9.0|#|Good camera for an entry level photographer|#|
9.0|#|Value for money|#|Limited to 1/200 sec shutter speed when using a flash.
9.0|#|Excellent picture quality.|#|the continuous shot feature really needs to be quicker and take more shots per second.
9.0|#|So easy to use, great image quality.|#|Build quality is a little plasticky but is to be expected at this level.
9.0|#|lots of help if you are new to DSLR|#|not used it enough to find out
10.0|#|Ideal first DSLR|#|None so fat
9.0|#|Excellent picture quality, easy to use, point and shoot, professional looking pics even if you're a novice!|#|The 18-55mm lens that comes with it is somewhat restrictive, doesn't zoom in on anything. I additionally bought a Nikkon 55-300mm lens which is amazing, could take a picture of the moon!
10.0|#|Awesome camera|#|None so far
8.0|#|Value for money for for a first SLR camera|#|Haven't found any yet
8.0|#|Great images and easy to use in auto mode|#|
9.0|#|fantastic clear pictures.Easy to use.|#|
8.0|#|Can be as easy or as complicated as you skill level is|#|None really but if this model had the live view that is installed on the D5100 model it would improve options
9.0|#|Excellent image quality and colour. Quite light for an SLR. Ease of use. Ideal camera for an enthusiastic amateur.|#|Finish on the body is a bit odd. Random spots. Looks as if the camera's got wet and been left to dry.
10.0|#|Image quality is superb!|#|
9.0|#|Excellent Sturdy Camera with excellent image quality and features|#|None
9.0|#|Guide mode, price|#|small and light plastic
9.0|#|Excellent picture quality also built in guide feature good|#|None as of yet
9.0|#|Fantastic quality photos at the price. Light weight - but that might mean it doesn't last?|#|Not a bad point as such, but to get the best out of an slr like this you do need to spend some time get to know what settings to use and adjust
9.0|#|very tidy bit of kit and easy to use.|#|have not come across any as yet.
10.0|#|EAsy to use good quality and although it is a DSLR it is not too big and heavy 24MP and guide mode|#|No small NIKON camera case available
9.0|#|Nikon quality, large pixel size|#|None as yet discovered
10.0|#|Bought this camera as I wanted a decent camera for my Daughters wedding, Have been using it to get used to it before and the picture quality is amazing and the camera is so easy to use, The different settings are easy to find and its no more difficult than a normal point and click camera  perfect for a novice like me who has been using a small digital camera.  I find myself taking it out when I go a run in the car and stopping just to take pictures.|#|So far its been great and I cant fault it. Might even buy a tripod
9.0|#|Perfect for a new starter to photography.|#|
7.0|#|Very clear pictures and the guide is useful when getting to know the camera|#|Not found anything yet
10.0|#|Easy to set up and the package (it came with a memory card and tripod) was good value. The accompanying manual is well laid out and easy to understand.|#|No bad points that I have found so far.
10.0|#|It's a superb DSLR bundle came with a 'standard' lens and a 70 to 300 mm telephoto, awsome bit of kit at a cracking price.|#|N/A
10.0|#|Everything. I love this camera. As a new comer to the industry I was looking for something with good value for money that would get the job done. This camera does that and more. It has surpassed my expectations to the highest degree. I adore this camera, it is a great starting point.|#|Nothing
9.0|#|The bundled kit lens is very versatile. The pictures and video quality are very good.|#|A basic case (even a cloth one) would've been a nice inclusion into the kit. As would a basic SD card. Nothing a trip to Tesco can't fix though, and I'm nit-picking. This isn't just a great bit of kit for the money, it's a great bit of kit full stop.
10.0|#|IT'S RED!!!!   No, seriously, this is the first camera of this type I have ever had, and so I am a bit of a novice, but it was bought for me by my husband for Christmas and he is very knowledgeable about cameras, and so that is almost recommendation enough!  I wanted a camera of my own that I could learn to improve my skills with, and I am certain that this can be done with all the features this camera has, and I am looking forward to experimenting with it.  The fact that it comes in red too?  Well, that's a fun bonus in my books as a lover of that colour, but I have to say the camera looks pretty sharp in that colour, and it stands out against all the usual black equipment.  Definitely a camera worth owning as far as I am concerned!   :D|#|
9.0|#|Good value package deal with Zoom lens Bag and spare battery.|#|
8.0|#|everthing!!!!!!!!!!!!|#|
9.0|#|You need to read the instructions,instead of just trying to guess then it is quiet easy to use.|#|
10.0|#|Very clear crisp photographs. Quality outstanding.|#|Slightly confusing instruction manual. But discard that and use common sense, and you can't go wrong.
9.0|#|Easy to operate, excelllent features and really worthwhile! Also nice and lightweight, and great photographers and fimmakers. Definitely recommend buying as such a good price!|#|
10.0|#|Well worth the money.|#|
10.0|#|Good for beginners|#|
10.0|#|Does everything a 5k camera four years ago did. Fantastic value|#|
10.0|#|easy to use|#|
10.0|#|Ease of use.  Fairly light in weight. Heavy on features|#|None to date
10.0|#|Amazing|#|I wish there was a built in wifi option! (there are no bad points)
8.0|#|Very user friendly, especially for people just taking up photography|#|None
9.0|#|It's quite light to carry but doesn't feel flimsy|#|
9.0|#|Has a Guide for beginners which talks you through what settings you need. Great way to learn.|#|
10.0|#|Really nice camera which takes lovely photos. Purchasd for my daughter and she loves it|#|
9.0|#|Good in depth On-Line Manual|#|Image software supplied not great with my system. Images appear corrupt when using it, however the images are fine when importing direct to my hard drives.
10.0|#|Am still learning to use all the features but the image quality is absolutely brilliant|#|Hard to be critical but I doubt if I'll ever learn to use all the features
10.0|#|High M pixels|#|Kit lens doesn't really match the resolution of the camera
10.0|#|Good crisp images over the Christmas season and no complaints about this camera.|#|There are no bad faults so far but then  again I have not used very much as yet.
9.0|#|Great build and image quality|#|bit too technical for an amateur just starting out
10.0|#|Love it.|#|
9.0|#|My first DSLR camera, simple instructions and easy to understand. the 2 lens' are a bonus as it gives more scope.|#|none
9.0|#|A very good starter kit for anyone wanting to take up photography beyond the normal holiday snaps with a point and shoot camera.|#|Both the lenses in the kit are supplied as non VR (Vibration Reduction) type. The 55-200mm lens would provide sharper images if it had the VR feature
10.0|#|Everything about this camera does exactly what it says on the tin. Early days yet but all I have tried in all my tests have been superb|#|none that I can see
9.0|#|Great sensor, easy to use, bargain price.|#|I'm delighted with mine.
10.0|#|good value overall, very good image quality, i have used it for Architecturall photos.|#|not great battery, if you need a long photo session i advise you to buy a second battery.
10.0|#|Ideal for a beginner, great picture and quality easy to use.|#|Bought this item for partner so cannot comment on products bad points if any.
10.0|#|Great camera for the price, does everything I need and more.|#|
10.0|#|I can't fault it.|#|None so far.
10.0|#|Just everything about this camera is good. The picture quality is second to none and to get a 24.1mp for this price is amazing.|#|none
8.0|#|Brilliant picture quality and fairly easy to use once you have the grasp of the camera.|#|Difficult to understand all of the settings if you arent knowledgable with photography and high tec cameras.
9.0|#|Prix attractif.|#|Le certificat de garantie N'EST PAS JOINT.
9.0|#|weight, balance, price|#|none yet
10.0|#|Ease of use with the back up of in-camera help.|#|Not found any yet.
8.0|#|Guide mode helpful, but limited|#|No histogram, bit confusing in use at the begining, must read manual to learn how to change shutter speed in manual mode.
8.0|#|Ease of use|#|
10.0|#|Everything is easy to use it feels great.|#|Nothing.
9.0|#|Beautiful photos|#|
8.0|#|Sturdy build, great features, high resolution shots.|#|Limited range with kit 18-55mm lens.
10.0|#|fab camera bought for my son to start college hes well impressed|#|none
8.0|#|Photos look great, looks the business.|#|None
8.0|#|good for first time users|#|bit heavy
10.0|#|Great movie feature|#|Battery life not very good, suggest spare if you intend taking 100 or more picture in a session.
10.0|#|Lots of features - probably too many for what most people would want the camera for! Excellent picture quality - better even than some in a lot higher price bracket.|#|Not easy to work out how to use everything!
9.0|#|First time DSLR user taking pro quality pictures in no time at all|#|Don't see the 18-55 lens being able to keep up for long..
10.0|#|Ease of use.  Fits into hands well. Easy to focus.|#|User manual could be bit clearer.
7.0|#|Solid feel, comprehensive features. Nice lens.|#|Confusing pricing, discount offer launched day after i purchased. Price of D5100 similar to 3200
10.0|#|Gd product lovit|#|
10.0|#|Best of both worlds really, everything for a new person to start up as well as everything for people in the know how.|#|Have yet to see one.
8.0|#|Easy to use , good value for money|#|no memory card
10.0|#|every thing that you need from a camera is there at hand and easy to understand a good quality camera for a great price|#|no
10.0|#|Perfect for me. You will love it too|#|None
10.0|#||#|None
10.0|#|So easy to use and the instructions are also easy to follow|#|
9.0|#|Being female, one of my favourite things is the colour. :) But I've always been a Nikon fan (my photographer father preferred Canon). The build quality is superb and the onboard guide is a great touch.|#|It could be lighter (in weight).
9.0|#|This camera has all you need to produce first class images, can be used in auto mode or as the more advanced photographer in manual. All in all a seriously good piece of kit.|#|Feels a bit small.
9.0|#|Excellent entry level camera with a good selection of features, a guide function that helps novices learn advanced techniques all at a very good price point.|#|Some of the Nikon accessories are expensive - options like a lens hood likely cost a few pence to produce and should be included in the box as standard.  Otherwise an excellent choice.
10.0|#|Good camera|#|None
10.0|#|Easy to use through the Guide function. Haven't explored the manual override yet. Takes very good quality photos.|#|Nothing
8.0|#|Great camera. Very happy with my purchase|#|
10.0|#|beautiful quality images, would definitely recommend this camera.|#|
10.0|#|Nice looking, feels comfortable in the hand, easy to get to grips with various functions|#|
9.0|#|Light to carry, auto setting makes it easy to take photos|#|Had to work out how to take  movies, no intuitive, but booklet helped
7.0|#|Features that assist first time SLR user.|#|
7.0|#|Good camera extra lense is a must.|#|Beware this twin lense package is not the same as the lenses being sold as a camera and single lens VR version (i.e. they have no image stabilisation in the lenses).
10.0|#|Everything|#|Nothing
10.0|#|All goods|#|No
9.0|#|Ovaerall very good value for money as first dslr|#|Havnt found any
10.0|#|all photos come out great|#|nill
10.0|#|Best Camera I ever had|#|None till now
10.0|#|Easy to use|#|You have to keep your finger on the button until the picture takes.
9.0|#|. SD Card|#|. Not as detailed as I thought It would be.
9.0|#|Easy to use for a beginner such as myself. Brilliant picture quality.|#|None so far.
10.0|#|Easy to handle and does what it says on the box|#|I can only use some of my older lenses with manual focus
9.0|#|easy to use if it's your first DSLR|#|only 1 bad point the focus dial is a bit small
10.0|#|Very easy to use and the captured images are stunning.|#|None
8.0|#|-Easy to use|#|-No dedicated scroll wheel for ISO/Aperture (you have to hold it in combination with the wheel)
10.0|#|Cheap and high performance|#|aps-c frame
10.0|#|i find it better then my old d60|#|
9.0|#|Great starter DSLR, very easy to use, takes great pictures in most lighting conditions.|#|Video doesn't do 1080p @ 60fps which is a shame.
8.0|#|Good screen|#|No panorama mode
10.0|#|Price|#|You have to spin the lens every time camera is turned on!
9.0|#|Easy to use straight out of the box although you are advised to charge the battery fully first. If you are new to using an SLR you can just point and shoot, if you are a pro you can adjust your setting to what suits. Lense works well with the auto focus. Have used it to take photos of the children's rugby match and every photo has been great. Great investment I like this product|#|Software comes on a disk computer doesn't have a drive so have to put it on a memory stick to install it on my computer. Have to find fault with something.
8.0|#||#|skylight filer as standard would be good
9.0|#|HD images. Great value for money.|#|Colour wrong on viewer. Feels plasticy.
10.0|#|What can I say other than it's an awesome camera. Can't wait for the iphone app to operate the wifi module.|#|None at this time
10.0|#|Light and versatile, easy to use ideal for everyday photography, easy to set up|#|
9.0|#|Great Product|#|No have memory card
10.0|#|GREAT VALUE 4 MONEY.|#|DIDNT KNOW FROM WERE CAMERA WAS COMING FROM UNTILL IT ARRIVED,3 WEEKS LATER.
10.0|#||#|none
1.0|#|none|#|
9.0|#|It's easy to pick up and use on the auto settings,no messing about for settings,ready to use as soon as it's switched on|#|I haven't had enough time to play with all the settings yet
9.0|#||#|the zoom lens
10.0|#|Really easy to use for a novice, the excellent GUIDE function is intuitive and allows flexibility without confusion. A fantastic product and excellent value for money.|#|
9.0|#|good camera easy to use|#|
10.0|#|every thing about this camera is great especially the easy to use feachure buttons and the ease of taking great photograthy I am well happy with it|#|i suppose the fact that it has only one memory card port but at this price what do you expect
10.0|#|excellent camera for great price im not yet a pro but getting there.|#|
8.0|#|Great purchase. I'm a novice and was daunted by the tech, but the guide and instructions are so comprehensive, they make it simple to use.|#|No
10.0|#|Spot on!|#|
9.0|#|Easy to use|#|Nothing yet
9.0|#|Easy operation|#|Lens zoom poor
9.0|#|Excellent SLR for amateur. Anything more would be over the top.|#|Nothing to dislike, once I get used to it.
10.0|#||#|non
8.0|#||#|non
10.0|#|excellent value for money, perfect for photo enthusiasts|#|menu location is a bit awkward and not very intuitive.
6.0|#|Good value|#|
7.0|#|.|#|.
9.0|#|Ease of use for beginners|#|None
10.0|#|My bundle came with a caring bag and a extra battery with is just fantastic|#|Absolutely none for the price
10.0|#|Great camera, pleased to own it.|#|
9.0|#|Very Easy to use entry Camera|#|
8.0|#|Great camera as a beginners through to intermediate|#|None
10.0|#|Really easy to use, and great value for money!|#|
10.0|#|I love that it was very simple and easy to work with. I am a beginner so the D3200 was perfect to start the job. The focus is also brilliant on the camera.|#|I hoped there would be better filters on the camera
10.0|#|Quality feel and look. Ease of use, extras and support|#|Have had to send product back, due to `lens not attached` fault. Support was great on phone.
10.0|#|Easy menu and handling|#|
5.0|#|Built in guide for beginners to DSLR|#|Battery consumption poor on live view
10.0|#|Bought as our first SLR camera and couldn't be happier, very easy to use and flix between different lenses and types of focus. It has a built in guide which is very useful.|#|
9.0|#|easy to use , easy change of lens|#|went down £70    2 weeks after I bought it !!!!!!
10.0|#|Very technical camera, better for a regular user with experience of high quality cameras. Takes amazing pictures. Looks the part. This camera was used by somebody else to take shots of the northern lights and was fantastic. Took some spectacular images you couldn't see with naked eye due to light sources. Perfect.|#|Very technical. Quite heavy when lenses attached if you aren't used to such a camera.
10.0|#|Fantastic value for money|#|The strap handle gets in the way doesn't feel comfortable
9.0|#|Simple enough DSLR and excellent value.|#|
8.0|#|Bought for daughter to use in her GCSE course as recommended by her teacher. on day one she got some great pictures can't wait to see what we get at the end of her course!|#|Non so far!
10.0|#|verybessy to use with great photos|#|none
10.0|#|Very easy to set up.feels good in the hand.takes lovely pictures.the shadows are nice and dark.its my first dslr camera,so ease of use was a must.|#|Quite noisy shutter.but that's it.im really pleased overall.
9.0|#|Ease of use has made it an instant hit with my wife!|#|So far, none to report.
10.0|#||#|The lack of memory card without warning on external packaging made for a disappointing Xmas day as the camera could not be used straight away
9.0|#|easy to use and great for beginner|#|not found yet
10.0|#|The inbuilt guide is perfect for choosing the correct settings.|#|
10.0|#|very easy to use,says entry level but not that entry level,has got all the features to take some good photos.very happy with purchase.|#|none
10.0|#|I like everything about it|#|There is not really anything i do not like
9.0|#|Great item, after reading many review decided on purchasing this nikon for my husband as his first dslr and he absolutely loves it.|#|
9.0|#|User friendly and captures high quality photos. I wanted an entry level DSLR to learn more about photography and how to change camera settings to suit a particular subject. This camera was very reasonable in price and is allowing me to explore different technical skills.  The camera still has auto and preset function modes to fall back on.|#|The accompanying Nikon software (View NX2) supplied on a cd wouldn't install on Windows 8.1 which I guess is because this is a slightly older Camera model. Got around it by googling it and downloading from Nikon website.
8.0|#|very easy to use and handle overall results so far are excellent|#|not so far
9.0|#|Great camera. Very easy to use and makes high quality pictures. It is light a well designed. The recording function is great and videos  are of very good quality. Buttons are placed well.|#|The manual could include some tips for begginers of how to make various types of photos.
10.0|#|I purchased this camera for my wife for Christmas and she loves it.|#|
9.0|#|Ease of use, Adaptability.|#|None
10.0|#|quality of photographs and video|#|
9.0|#|My teenagers daughters where taking good pics the moment the battery was charged|#|
9.0|#|Having a guide helps a lot. Great to start. Helps you learn along the way.|#|Needs a bigger lens which will be next on my lisT.
10.0|#|Easy to use and axing quality pictures, I love it|#|
10.0|#|Excellent picture quality and easy to use|#|
9.0|#|Easy as pie on Auto and great pictures. Choice of flash or no flash etc. Auto focus is great.|#|I am still having to practice with other features
10.0|#|Very nice cam|#|
8.0|#|Very easy to use for those new in to photograph.|#|Not found any yet.
10.0|#|easy to use|#|none
9.0|#|Quick and easy to learn all features, worth every penny.|#|
9.0|#|Image quality|#|non really. Bit heavy.
8.0|#|Twin Lens kit good value.|#|Instruction book not the easiest to use, making getting to use the various Modes hard to cope with
9.0|#|Easy to use with the auto capacity, simple tutorials, still learning about DSLR as this was a Christmas present|#|
8.0|#|Good cheap starter dslr|#|Was missold item as didnt come with addiional battery/kit as advertised
10.0|#|Too many to list.|#|
10.0|#|very easy to use for a beginner|#|none as of now
8.0|#|Great camera in its class. Very good picture quality|#|
9.0|#|Excellent image quality|#|Isn't the easiest to use. (especially if you aren't used to a D-SLR)
9.0|#|Good on screen instructions|#|none
8.0|#|Great quality and features at a keen price.|#|
